method,seed,round,labels,true_return,regret,gradient_cosine,directional_gradient_bias,posterior_directional_variance,rm_error_full_centered,rm_error_policy_centered,rm_error_critical,rm_decoy_abs_mean,proxy_grad_norm,true_grad_norm,beta,l2
pool_uniform,28,9,94,2.8185758489013657,0.3114241510986342,0.9984758352646979,0.4547519876309158,0.2882215596971485,3.2396302648149113,4.352781530635414,10.399414489861902,1.392709084955022,0.5052545425842537,0.0505796466671119,5.0,0.001
pool_uniform,28,10,102,2.8276604601714346,0.3023395398285653,0.9992513684475152,0.2982171532976017,0.24116107127966746,2.8591767429395354,3.0002604841763194,8.166733599773984,1.1910064247542957,0.3447144909888324,0.04653217314425215,5.0,0.001
pool_uniform,28,11,110,2.835404982352137,0.2945950176478629,0.9988931120174817,0.2774717348377487,0.2037387442634505,3.8281352729885816,2.9057023694810438,8.302348039670898,1.0826617258376756,0.32049411744467493,0.043070056334689494,5.0,0.001
pool_uniform,28,12,118,2.8421646057147543,0.2878353942852456,0.9989562890451835,0.2628798950070876,0.17528655356574885,3.8427218134990158,2.8525097249143307,8.3923349350123,1.0888892064906557,0.302878442523112,0.04004033805548756,5.0,0.001
pool_uniform,28,13,126,2.848066834212228,0.28193316578777194,0.9992662415010467,0.2476672871786137,0.15819920556249525,2.424726932054856,2.7806525832543687,8.424007440727909,1.0355312008799005,0.2850287099039815,0.03738885711704357,5.0,0.001
pool_uniform,28,14,134,2.8532577477333003,0.2767422522666996,0.9993923475627767,0.2339286976548698,0.13872911902884552,2.432233799166679,2.715440019718669,8.470746724863327,1.0058350713651911,0.2689592193820871,0.03505182105170856,5.0,0.001
pool_uniform,28,15,142,2.857874902856374,0.272125097143626,0.9994090976882315,0.22265273414314501,0.12181014525592859,2.5705657186572544,2.6682035317378325,8.573066708681395,1.0660084375265035,0.25560262736148015,0.03296937489818006,5.0,0.001
pool_uniform,28,16,150,2.862010437749646,0.26798956225035386,0.9993631176968779,0.21268866037434958,0.10748059550007316,2.564850160006826,2.6227157115067987,8.584136807813545,1.0633231681008681,0.24377006036115056,0.03110120779565175,5.0,0.001
pool_uniform,28,17,158,2.8657171504414785,0.26428284955852144,0.9992893043596478,0.20257030760929992,0.09550479475137286,2.559403915049981,2.565953212929405,8.569151712806061,1.0720731215828576,0.23197379092576528,0.02942439510578701,5.0,0.001
pool_uniform,28,18,166,2.869078747181688,0.2609212528183118,0.9992685803458184,0.19474552703457212,0.08517182569982495,2.5538354722730796,2.5315922509485143,8.669941966086078,1.084852954288671,0.22262695513625064,0.02790183605295537,5.0,0.001
pool_uniform,28,19,174,2.8721008148869127,0.2578991851130872,0.9993413743724381,0.18483180982453717,0.07684593046668764,2.550269851555292,2.4623239527989305,8.631871115152114,1.0594868646472562,0.2113458433742521,0.026531507880743044,5.0,0.001
pool_uniform,28,20,182,2.874835631338774,0.2551643686612257,0.9993460931462554,0.17610907655770885,0.06988780534274036,2.5465266076259123,2.4023296041390094,8.613784142989049,1.0551055256579267,0.20138270205619838,0.02529016290934827,5.0,0.001
pool_uniform,28,21,190,2.877325302352712,0.2526746976472878,0.9993716553296953,0.1683904325234066,0.06375873579949809,2.5471711661500276,2.3510747570715007,8.640089012297022,1.05146562155345,0.19253427809793577,0.02415902576961124,5.0,0.001
pool_uniform,28,22,198,2.8795998578339077,0.2504001421660922,0.9993662652107473,0.16121113903912515,0.0584863022170382,2.5472690474073896,2.3003896836042297,8.62603860770042,1.0576932254836588,0.18432123578146653,0.02312475170198772,5.0,0.001
pool_uniform,28,23,206,2.881685969955684,0.24831403004431607,0.9994246445346988,0.1546011067632913,0.05382069672377381,2.5518031317513645,2.2556091326140697,8.778698178009058,0.9955063649213844,0.17676371243252265,0.02217536438632603,5.0,0.001
pool_uniform,28,24,214,2.8836073818381607,0.24639261816183922,0.9993609984328512,0.14864570401297067,0.049285310374603,3.0477539982168587,2.2096243519382286,8.831252553488904,1.1481483823997145,0.16993245539425936,0.021300362346208725,5.0,0.001
pool_uniform,28,25,222,2.8853973480104598,0.24460265198954012,0.9993802980797315,0.14443496335831335,0.045540445229133926,3.0685388280521617,2.1896551522710315,8.936039446923509,1.1425195576027989,0.1649069239543482,0.020484654976059526,5.0,0.001
entropy,28,0,22,-0.12873306053526853,3.2587330605352682,0.9903076704287836,3.4845176770444923,33.06067449436102,2.598665035084383,8.570014178136208,8.101606237535153,0.8526083713878576,4.169347251342276,0.6915321316265943,5.0,0.001
entropy,28,1,30,1.0354732806854225,2.0945267193145773,0.9937149221032172,3.033135359419692,28.3996227481259,3.009596108719479,8.550396785849136,8.101609852389789,1.182291146169762,3.5330083591753914,0.5030346114735891,5.0,0.001
entropy,28,2,38,1.8295334842479003,1.3004665157520996,0.99717838425743,2.3511525998303053,18.612988911701283,3.094276754284293,7.880333477131091,8.101610035475478,1.4445495282401217,2.736542285529335,0.38648018427116027,5.0,0.001
entropy,28,3,46,2.272691803271081,0.8573081967289191,0.9979620945563953,1.602708010051515,8.852667957178646,3.094276762348378,6.673501691154016,8.101610013955979,1.4445495303420723,1.8652690536293215,0.2630972108159256,5.0,0.001
entropy,28,4,54,2.482025830212588,0.6479741697874117,0.998228283418761,1.1520176971444709,4.606691428637205,3.094276762348378,5.730603623315264,8.101610013955979,1.4445495303420723,1.3407626462112836,0.18907994514079848,5.0,0.001
entropy,28,5,62,2.5935677647000235,0.5364322352999764,0.9983555793509458,0.8877993373229827,2.7446600818645295,3.094276762348378,5.062667000578447,8.101610013955979,1.4445495303420723,1.0332638040214763,0.14570406547240763,5.0,0.001
entropy,28,6,70,2.6613853686617994,0.46861463133820047,0.9984310999686992,0.7194444902919737,1.805806513420627,3.094276762348378,4.573084517237796,8.101610013955979,1.4445495303420723,0.8373278472481516,0.118068594778221,5.0,0.001
entropy,28,7,78,2.7066744280268913,0.4233255719731086,0.9984820052389389,0.6038945218280323,1.2739775198141592,3.094276762348378,4.198107060429709,8.101610013955979,1.4445495303420723,0.7028461943458851,0.09910210900012505,5.0,0.001
entropy,28,8,86,2.7389784249639533,0.3910215750360466,0.9985192142631357,0.5199881840797806,0.9454783788833747,3.094276762348378,3.900223991530074,8.101610013955979,1.4445495303420723,0.6051920377644401,0.08533020944172456,5.0,0.001
entropy,28,9,94,2.7631530728978513,0.3668469271021486,0.9985479522960939,0.45640353340154266,0.7289588232597006,3.094276762348378,3.65666386625403,8.101610013955979,1.4445495303420723,0.5311889309985858,0.07489414747191568,5.0,0.001
entropy,28,10,102,2.7819126236529175,0.3480873763470824,0.9985710428777923,0.40660096765608145,0.5789290569602845,3.094276762348378,3.4529175344660037,8.101610013955979,1.4445495303420723,0.47322598363850976,0.06672035651106105,5.0,0.001
entropy,28,11,110,2.796888182097218,0.3331118179027821,0.9985901529304373,0.3665586600722733,0.47078047228470893,3.094276762348378,3.279312752183137,8.101610013955979,1.4445495303420723,0.4266224820752386,0.06014862236194053,5.0,0.001
entropy,28,12,118,2.809117281734358,0.32088271826564174,0.9986063347580229,0.33367395082665663,0.3902910744536381,3.094276762348378,3.1291458635118543,8.101610013955979,1.4445495303420723,0.3883493565265919,0.054751711256852714,5.0,0.001
entropy,28,13,126,2.8192907084919114,0.31070929150808846,0.9986202883855114,0.3061907620379802,0.32878887529246476,3.094276762348378,2.9976150662919494,8.101610013955979,1.4445495303420723,0.35636280932393893,0.05024136588199389,5.0,0.001
entropy,28,14,134,2.8278858999727468,0.30211410002725314,0.9986324994627475,0.2828824178242261,0.28074687535696435,3.094276762348378,2.881183428723598,8.101610013955979,1.4445495303420723,0.32923517779475175,0.04641623419572562,5.0,0.001
entropy,28,15,142,2.835243273854689,0.294756726145311,0.9986433166995149,0.26286667012293663,0.24250948023698451,3.094276762348378,2.777182846202471,8.101610013955979,1.4445495303420723,0.305939657528604,0.04313150319577789,5.0,0.001
entropy,28,16,150,2.8416120254338115,0.28838797456618837,0.9986529977536293,0.24549301371131,0.2115815301194123,3.094276762348378,2.6835588892127737,8.101610013955979,1.4445495303420723,0.2857191563847962,0.04028040046339515,5.0,0.001
entropy,28,17,158,2.847178730829386,0.282821269170614,0.9986617376709453,0.2302714286101982,0.1862132255297672,3.094276762348378,2.598701220997372,8.101610013955979,1.4445495303420723,0.2680033624285477,0.037782496710394686,5.0,0.001
entropy,28,18,166,2.852085834583536,0.2779141654164641,0.9986696871917687,0.2168258439960184,0.16514830247870713,3.094276762348378,2.521327765758954,8.101610013955979,1.4445495303420723,0.25235458339012706,0.03557606669129464,5.0,0.001
entropy,28,19,174,2.8564439586616017,0.27355604133839817,0.9986769649224417,0.2048628820758089,0.14746606958747585,3.094276762348378,2.450403662872542,8.101610013955979,1.4445495303420723,0.23843136942899545,0.03361295847631123,5.0,0.001
entropy,28,20,182,2.860344877844674,0.26965512215532605,0.9986381569570357,0.1944201082179507,0.1324484056032202,3.3556162598677055,2.3900992896460105,8.101609999984834,1.44454956844496,0.22622980165380727,0.03185307232079368,5.0,0.001
entropy,28,21,190,2.863852789077931,0.26614721092206883,0.9986447594271735,0.18474641700020777,0.11962519088963214,3.355616741363593,2.3294631312060985,8.10161000034376,1.4445495706597729,0.2149736308976716,0.03026823463711188,5.0,0.001
entropy,28,22,198,2.8670242222705884,0.2629757777294115,0.9986508979395712,0.17598949242126025,0.10857861374263822,3.355617592694454,2.273171559871015,8.101610002723998,1.4445495738449892,0.20478417608080118,0.028833583105918686,5.0,0.001
entropy,28,23,206,2.8699053656966926,0.26009463430330726,0.998656627886487,0.16802498269017557,0.09899503176522054,3.3556188764817514,2.220731039892183,8.101609998937969,1.444549579664634,0.19551674873410174,0.027528747395497186,5.0,0.001
entropy,28,24,214,2.872534326479154,0.25746567352084604,0.998661995852598,0.1607500364978814,0.09062705660630316,3.3556188764817514,2.1717229255334285,8.101609998937969,1.444549579664634,0.1870516769288295,0.02633687928466064,5.0,0.001
entropy,28,25,222,2.874942823244793,0.2550571767552068,0.9986670408443646,0.15407885600726812,0.08327746076493157,3.3556188764817514,2.1257895536641094,8.101609998937969,1.444549579664634,0.17928913037273625,0.025243923484400868,5.0,0.001
disagreement,28,0,22,-0.12873306053526853,3.2587330605352682,0.9903076704287836,3.4845176770444923,33.06067449436102,2.598665035084383,8.570014178136208,8.101606237535153,0.8526083713878576,4.169347251342276,0.6915321316265943,5.0,0.001
disagreement,28,1,30,1.1105863734902894,2.0194136265097105,0.9929509769075423,3.309574674728239,32.1654702957144,3.8000301326782755,9.344895404538555,8.76844893061571,1.5604808364177942,3.7992789353447605,0.4931807027791664,5.0,0.001
disagreement,28,2,38,1.9732198979774775,1.1567801020225223,0.9966101898094842,2.5170995657131585,17.220622576694154,5.103066957074177,8.848436064494267,8.922447876023865,1.9367533494848346,2.8672977744870045,0.35138935198002696,5.0,0.001
disagreement,28,3,46,2.463685490244799,0.666314509755201,0.9979950846424784,1.8313835747890637,11.026709806977847,5.680012527662562,8.859383978230179,11.294120473067457,2.877890136617888,2.0270541535757696,0.1960636698494388,5.0,0.001
disagreement,28,4,54,2.627892075803636,0.502107924196364,0.9982208550205448,1.2322922304880595,5.004757875880329,5.680013009450851,7.3485267517194055,11.294119598401954,2.877890524032219,1.363943336917628,0.13188575030007677,5.0,0.001
disagreement,28,5,62,2.7061511806960965,0.4238488193039034,0.9983267153405758,0.928541301982124,2.8445620931739843,5.68001381195256,6.406929207114006,11.29411800331291,2.8778909431542226,1.0277309270120385,0.09935587569253425,5.0,0.001
disagreement,28,6,70,2.7519332867576907,0.3780667132423092,0.9983916612258584,0.7456614662812185,1.8356307589405407,5.680014265163109,5.753386332220585,11.294116936115802,2.877891421364135,0.8253076776739569,0.07977451583975173,5.0,0.001
disagreement,28,7,78,2.79332724838838,0.3366727516116197,0.9975202851217542,0.8506083165745348,1.2091485456927549,5.377188657695677,7.4027970205764815,14.91420416350163,3.246169209000832,0.9121945149042126,0.06173929417601839,5.0,0.001
disagreement,28,8,86,2.818775304863485,0.31122469513651474,0.9975701359318817,0.6955189296246342,0.8085791059153582,5.377189010993033,6.69975223599886,14.91420453662479,3.2461696970255516,0.7458907480896213,0.05049451326841496,5.0,0.001
disagreement,28,9,94,2.8360954137894043,0.29390458621059556,0.9976493513979279,0.5894080556543291,0.580384812583612,5.377804899362184,6.172969253001131,14.917338820680195,3.3054785844711985,0.6320809728821555,0.04277346260791146,5.0,0.001
disagreement,28,10,102,2.8486720353506456,0.2813279646493543,0.997680669683757,0.5116504140338372,0.4374318518399912,5.377803530805538,5.751841530657904,14.917330789901198,3.305478145852919,0.5486974607049542,0.037133170759798446,5.0,0.001
disagreement,28,11,110,2.858219269779868,0.27178073022013205,0.9977030517730362,0.4515581957181168,0.3420740654568372,5.382178578737158,5.398350844429518,14.896521414874872,3.3466957572092255,0.484315474240801,0.03283269351985117,5.0,0.001
disagreement,28,12,118,2.864117409580003,0.26588259041999684,0.9975505629821563,0.31483892153636356,0.3230963312458988,5.973098335355721,4.1613605367343,18.53337960975722,3.6264861383955287,0.34492790588688266,0.030162866392024004,5.0,0.001
disagreement,28,13,126,2.8691092066564994,0.2608907933435005,0.9975897211185712,0.29103965103547047,0.2770104220259383,5.973098383875498,3.995938492284841,18.53337601850905,3.6264860190111947,0.3188721250111486,0.02789972008178907,5.0,0.001
disagreement,28,14,134,2.873393367459091,0.2566066325409091,0.9976290207022306,0.27083900586608584,0.23376841145703958,5.972108185980419,3.8515496043671966,18.535702221691214,3.6263628093054963,0.29673215534479924,0.025954687505468976,5.0,0.001
disagreement,28,15,142,2.8774728782714725,0.2525271217285274,0.9981228019211753,0.27928333821267987,0.09567063507334973,5.846782463961862,4.066316331290106,18.910032925985416,3.6089985681211347,0.30333846578513646,0.024100368738351214,5.0,0.001
disagreement,28,16,150,2.8809983945300255,0.2490016054699744,0.9981457969171057,0.2606101866427207,0.08346864002312288,5.846781939750058,3.9246857949018517,18.910034149239884,3.608998965337186,0.28306433616842624,0.02249586142130525,5.0,0.001
disagreement,28,17,158,2.8841537243589292,0.24584627564107064,0.99826986080459,0.25076055370202116,0.061400445837716804,5.901697700100461,3.8868659371166983,18.928093030045012,3.6473010085891944,0.27178238933110616,0.021058269366303128,5.0,0.001
disagreement,28,18,166,2.886906660710205,0.24309333928979493,0.9982618069233768,0.23412714649533678,0.08635806634643149,5.779547558804532,3.752852386464228,19.31796525249263,3.8843456847755546,0.25389535193957236,0.019802626232051042,5.0,0.001
disagreement,28,19,174,2.889344947315626,0.24065505268437404,0.998277883216532,0.2209163529311223,0.07699347765820115,5.779547478273211,3.642874468600469,19.317960500985325,3.8843458372451423,0.23957372084131232,0.018689553503954716,5.0,0.001
disagreement,28,20,182,2.891519879498476,0.2384801205015239,0.9982926649800944,0.2091272524283877,0.06908240866073727,5.779547607213161,3.541998122553662,19.317958001878562,3.8843458962505872,0.22679298855120936,0.017695949036321885,5.0,0.001
disagreement,28,21,190,2.8934721386890634,0.2365278613109365,0.9983063267164081,0.1985410179912968,0.062337683975783445,5.779547749909255,3.4490297384112143,19.31795567368974,3.88434596628951,0.21531602324868274,0.01680346483685183,5.0,0.001
disagreement,28,22,198,2.8952358219602923,0.23476417803970762,0.9983218084252455,0.1891417925053335,0.055416947785335416,5.778248188769739,3.3655831729519248,19.321702569588375,3.8839765719670134,0.20511164155372466,0.01599669456643648,5.0,0.001
disagreement,28,23,206,2.896835827052991,0.23316417294700909,0.9983336158967198,0.1804523923720761,0.05049219365159268,5.778248467931664,3.2855216186449807,19.32170156802551,3.8839767424319804,0.19569134528115792,0.015264389244665444,5.0,0.001
disagreement,28,24,214,2.898295081629673,0.23170491837032703,0.9983471580085013,0.17266360761923777,0.045371160756852526,5.777087671886188,3.2131349346345592,19.325182676785854,3.8836308607476973,0.18723564836246473,0.014596165899139936,5.0,0.001
disagreement,28,25,222,2.8996304797639847,0.2303695202360152,0.9983575152898,0.16540172057448838,0.04167111866898935,5.77708751090496,3.143240793989233,19.325182054044664,3.88363104894709,0.17936312745357957,0.013984376002857572,5.0,0.001
d_optimal,28,0,22,-0.12873306053526853,3.2587330605352682,0.9903076704287836,3.4845176770444923,33.06067449436102,2.598665035084383,8.570014178136208,8.101606237535153,0.8526083713878576,4.169347251342276,0.6915321316265943,5.0,0.001
d_optimal,28,1,30,1.0259557926829066,2.1040442073170933,0.9960354943854273,2.940568601451617,28.34092837596347,3.0484392794402555,8.288261022645463,8.194749151399535,1.1730215403347461,3.4369833394444713,0.49839061036590077,5.0,0.001
d_optimal,28,2,38,1.7835328130660502,1.3464671869339497,0.9976548430226468,2.282165917173247,19.48985447248509,3.5482546943332474,7.517289830841368,8.026217895151788,1.7491656232583122,2.6770039367071443,0.3957661532896841,5.0,0.001
d_optimal,28,3,46,2.2560552509309435,0.8739447490690564,0.9982197229589429,1.6686257119844023,12.139553461720567,4.165061227744078,6.821788571487951,8.439268801742651,2.1007532606521777,1.9363632374456032,0.2682150225078381,5.0,0.001
d_optimal,28,4,54,2.4792503628008986,0.6507496371991013,0.9978736349445125,1.2009582392052902,6.150302429817672,4.673702902465123,6.005071098468722,9.465307574865484,2.3876367506800618,1.390548679115176,0.1899944374424006,5.0,0.001
d_optimal,28,5,62,2.6227888848342387,0.5072111151657612,0.9980331337664079,1.1268114633297317,3.200872253851978,4.894039849748331,6.74226830533247,12.230925694940826,2.800968859727964,1.2604253912700172,0.13387724657602224,5.0,0.001
d_optimal,28,6,70,2.7030142812414577,0.4269857187585422,0.9967581897205627,0.9362671068771207,2.2071636488636126,4.7578343952688416,6.584770112010116,15.476819956955618,3.104198608854099,1.0366213636845145,0.10068064435520512,5.0,0.001
d_optimal,28,7,78,2.767277598979165,0.362722401020835,0.9984791876631421,1.011129732260937,0.6770506195586106,5.827324308333569,8.23711189422664,21.538088397959783,3.3352451392930105,1.084150636659782,0.07313212463621233,5.0,0.001
d_optimal,28,8,86,2.8144872452605916,0.3155127547394083,0.9989981338531083,1.0363210554459927,0.2824470357834432,6.543048132211698,9.837688693211547,27.167212721681967,3.741658676374098,1.0886575112858075,0.05238894254782462,5.0,0.001
d_optimal,28,9,94,2.8417873496455495,0.28821265035445043,0.9988738450034048,0.8713189080282419,0.17150174028615606,7.422512313961455,9.453207376728965,29.689801960349232,4.6202029196080385,0.9114871029548259,0.04021348153975039,5.0,0.001
d_optimal,28,10,102,2.8582922119791494,0.2717077880208505,0.9984006347966442,0.7083241609459074,0.07999628595968694,7.511207483820452,8.507727653372381,28.784827054500145,5.204428111678803,0.7410622191203572,0.03279050216260914,5.0,0.001
d_optimal,28,11,110,2.8705761965212857,0.2594238034787142,0.9985128497216147,0.6556514773710346,0.0666086620969728,8.475738447093264,8.644581702329798,32.56721672611902,5.675828368048979,0.6828455804185872,0.027234604997957167,5.0,0.001
d_optimal,28,12,118,2.8809216351185114,0.2490783648814885,0.9988137533580183,0.668411103274152,0.04007836790977466,9.765832618587963,9.654434179160724,38.927095162262766,6.3123453596386,0.6909188079844517,0.02253443610946348,5.0,0.001
d_optimal,28,13,126,2.8893725609354894,0.24062743906451045,0.9989011390496162,0.6640497875241331,0.036866676468176277,9.615088540977329,10.479530634722042,44.17550959554478,6.490866218854404,0.682710163232933,0.01868090342409052,5.0,0.001
d_optimal,28,14,134,2.8957308009352505,0.2342691990647494,0.9988037178333197,0.6098350783378389,0.023724139385507687,11.198255246126777,10.473503018015156,48.356402041229494,7.358723004668894,0.6255907540039671,0.015774546474763448,5.0,0.001
d_optimal,28,15,142,2.900753686041126,0.22924631395887385,0.9988841543726338,0.5752171827058263,0.018559319012665717,12.069379369830388,10.672629675401446,53.3873998599339,7.839234520558986,0.5886759152575574,0.013473767195940905,5.0,0.001
d_optimal,28,16,150,2.9046178370332436,0.22538216296675628,0.9989187660310132,0.5230202225044962,0.012633878379740806,13.407251325224435,10.482123031645516,61.66968536322242,8.150834443917823,0.5347086995855528,0.01170112873892457,5.0,0.001
d_optimal,28,17,158,2.9077379240875514,0.2222620759124485,0.998919191521474,0.4895520186609838,0.009689096752018954,14.382369599684848,10.452591721840866,64.89546091910796,8.820184892063295,0.49980897753214576,0.010268056673873085,5.0,0.001
d_optimal,28,18,166,2.9103973566381387,0.2196026433618612,0.9990129765877618,0.47735837380206336,0.012293639052342535,15.173992918044982,10.78942667624187,67.00004012961291,9.269489345847381,0.486394647416434,0.00904520143996033,5.0,0.001
d_optimal,28,19,174,2.9124373733617954,0.21756262663820447,0.9989461476162275,0.4192068350204246,0.006404659327167192,15.509077279402106,10.02266621735509,67.2091698870239,9.666805121349785,0.4273047978252565,0.008106505865362205,5.0,0.001
d_optimal,28,20,182,2.914128487263574,0.21587151273642569,0.9989399987078563,0.38965032860050686,0.004947391600507432,16.01954279583729,9.792971685332818,69.14573343611063,10.013078157545737,0.3969704352058662,0.0073278741614390625,5.0,0.001
d_optimal,28,21,190,2.915548987547931,0.2144510124520691,0.9989653841414574,0.36359665077620507,0.004978517548947966,16.53292049549008,9.572090763640903,70.92732082510274,10.247693629484024,0.37026323746584794,0.006673491189459292,5.0,0.001
d_optimal,28,22,198,2.916737590799271,0.2132624092007287,0.9990962584670323,0.33539522906132335,0.004364701132669343,16.59648613689894,9.226661457638247,73.05109992927817,10.128166120284027,0.3415153469725031,0.006125653919042934,5.0,0.001
d_optimal,28,23,206,2.9177407419271066,0.21225925807289325,0.9991179030318003,0.3094806163943168,0.00388102606647481,16.630441035750707,8.851009915711828,73.05340189290258,10.220619044126583,0.31513875017992005,0.005663129214714072,5.0,0.001
d_optimal,28,24,214,2.918708051035741,0.21129194896425885,0.9991248588875843,0.3228928195709698,0.003184563422031813,17.419621264387292,9.56531980140718,77.17554192510951,10.605359783024227,0.32810521586467817,0.005216961871523961,5.0,0.001
d_optimal,28,25,222,2.919546515800826,0.21045348419917387,0.9991222630273993,0.3046840432964789,0.002758953620091333,17.8178219357476,9.377089013676805,78.83316698851355,10.821222698169299,0.30950993203959715,0.004830128325331725,5.0,0.001
perfal_topB,28,0,22,-0.12873306053526853,3.2587330605352682,0.9903076704287836,3.4845176770444923,33.06067449436102,2.598665035084383,8.570014178136208,8.101606237535153,0.8526083713878576,4.169347251342276,0.6915321316265943,5.0,0.001
perfal_topB,28,1,30,1.0672862813298385,2.062713718670161,0.9964312057134673,2.920253236248808,27.48514612420381,3.1667964663839836,8.426625900856902,9.422993530237152,1.509268652228438,3.401009775912793,0.4824784058421303,5.0,0.001
perfal_topB,28,2,38,1.9458544164768923,1.1841455835231076,0.9984420555164023,2.625359790247792,29.019525639644023,3.260020645593213,9.10394729614245,10.646255321622228,1.6178491397005452,2.9809245367961097,0.3561195610539633,5.0,0.001
perfal_topB,28,3,46,2.4519937604568938,0.6780062395431061,0.9989562270211618,1.8662576432031976,10.011327595202493,4.3407726245426685,8.812592540587993,11.599550128057587,2.096081450496345,2.066042836547892,0.1999939416168852,5.0,0.001
perfal_topB,28,4,54,2.675668291067348,0.45433170893265196,0.9986731920153774,1.5308961952817273,1.7783617085012022,5.0578654555040865,9.7677431496051,15.52127078586015,2.641843698940061,1.642752222945521,0.1120046363095641,5.0,0.001
perfal_topB,28,5,62,2.759665253208937,0.37033474679106293,0.9985367888073609,1.1543102697252028,0.770315009828795,5.320080414166497,8.976908400517972,17.025766067703884,2.983482860929661,1.2305357808025124,0.07633720853525322,5.0,0.001
perfal_topB,28,6,70,2.8064619846482906,0.32353801535170934,0.9992131113186478,0.9890860194634147,0.4140913149948132,5.588074879373012,9.052929352253255,22.011829552308168,2.900698357097526,1.044916167600514,0.05587411484565183,5.0,0.001
perfal_topB,28,7,78,2.8353047220312186,0.29469527796878126,0.9989558302805679,0.8614292875088843,0.1710134852023584,6.282863617325168,8.9520144919078,23.321098422735517,3.078230588364894,0.9044509830170523,0.04306666441506725,5.0,0.001
perfal_topB,28,8,86,2.855285045566426,0.27471495443357385,0.9986851841009994,0.7906820229903413,0.10375774906997061,7.457231745807436,9.189636121329416,25.66464933530633,3.2721920702235856,0.8247464594273317,0.03410928386572071,5.0,0.001
perfal_topB,28,9,94,2.869890671302721,0.2601093286972791,0.998571334639655,0.7411617278397759,0.08432612557967141,7.565273825808341,9.571593915977424,29.32577240571025,3.359807030384347,0.7686394222649199,0.02751700701989365,5.0,0.001
perfal_topB,28,10,102,2.880471856135357,0.24952814386464306,0.9989267481920804,0.6756895429989893,0.04833007686579897,7.906081963434628,9.628805538563386,33.9106756318108,3.6438932857682333,0.6983819323229374,0.02271677013856939,5.0,0.001
perfal_topB,28,11,110,2.889002943906688,0.2409970560933119,0.9987805407633473,0.6648011711387455,0.04504359406086147,8.921241884343507,10.384209729968621,39.58992086163862,4.2424932824352055,0.6836110549396099,0.018832849693375567,5.0,0.001
perfal_topB,28,12,118,2.8953356917251667,0.2346643082748332,0.9986824147095815,0.6028538593479222,0.030094473802311134,9.467723907530132,10.227859282246008,41.78509750548475,4.6714075580245105,0.6187748134058392,0.015941958948528123,5.0,0.001
perfal_topB,28,13,126,2.9001854678237335,0.22981453217626635,0.9989062834977807,0.5508850634993351,0.020561895098346713,10.207738205373806,10.07196734435384,44.959561385294045,4.955120257633493,0.564593509259378,0.013723455329604404,5.0,0.001
perfal_topB,28,14,134,2.904130996449249,0.22586900355075068,0.9988512566018071,0.524058817872809,0.016247560076429673,11.541967143990682,10.269973635970528,49.24506679740411,5.883370248576715,0.5359608734217896,0.0119157436808687,5.0,0.001
perfal_topB,28,15,142,2.9074171366331103,0.2225828633668896,0.998755989810929,0.5053296395072313,0.012026898442270674,12.798703175323782,10.58727351850309,53.87709780650737,6.670592784709716,0.5157248977816986,0.010408206189016387,5.0,0.001
perfal_topB,28,16,150,2.909945916817198,0.22005408318280173,0.9987871355957315,0.4490567992097886,0.008549813500464576,12.942495677915215,9.97523898951673,54.04758069907192,6.822780067903676,0.4582924341716264,0.00924685013722081,5.0,0.001
perfal_topB,28,17,158,2.9120216430487944,0.2179783569512055,0.998777499882179,0.4171740992528743,0.0069783509896494955,13.241379964290298,9.777292511349257,55.864989954126976,7.12254572139985,0.4254567283039953,0.008292766959706127,5.0,0.001
perfal_topB,28,18,166,2.913765758605731,0.21623424139426906,0.9987255215889054,0.39262602819838655,0.006223135539710769,13.08087715589554,9.666277343680559,57.59300836036848,7.261363232663624,0.4001070529541807,0.007490571327237489,5.0,0.001
perfal_topB,28,19,174,2.915073855495201,0.21492614450479897,0.998957854163072,0.3283066539047907,0.004702841217695514,11.820448064728073,8.446686125395464,54.277863101778564,6.602138726091448,0.3351879623032872,0.0068884872067616985,5.0,0.001
perfal_topB,28,20,182,2.9162498465434323,0.21375015345656756,0.9988741873190583,0.3216803857048298,0.004353391224895785,11.81074899198456,8.60544750302388,56.81908765700938,6.703174739745552,0.32802024524504253,0.006347005079016681,5.0,0.001
perfal_topB,28,21,190,2.9172002148152685,0.21279978518473142,0.9990168765427218,0.28328348544730464,0.003235473721565108,10.930130536483365,7.856898908385187,54.69573427959843,6.358614713556626,0.28918691039053995,0.005909234450237942,5.0,0.001
perfal_topB,28,22,198,2.918003919353992,0.21199608064600772,0.9991694828241285,0.2579991952365036,0.0025894009311665227,10.751414683784967,7.403203265763542,54.67432128701251,6.236724565504663,0.26353346315956705,0.005538868048112313,5.0,0.001
perfal_topB,28,23,206,2.918656502127182,0.21134349787281792,0.9992145802948615,0.22407133960215422,0.0019872315524043587,9.82206649151989,6.611813952800419,50.54288523058465,5.67003457827556,0.22930528835583194,0.005238062831442314,5.0,0.001
perfal_topB,28,24,214,2.919246586618922,0.21075341338107778,0.9991594541387488,0.2145779797759745,0.0016576950576953449,9.89295975704041,6.497374421846594,50.55261946511574,5.728131126329257,0.2195398271500516,0.004966021542931873,5.0,0.001
perfal_topB,28,25,222,2.9197502864437928,0.21024971355620714,0.9991619238280022,0.193478276012959,0.0014053640274568407,9.282562974937612,5.996611941612665,47.71786153633553,5.257445041908268,0.1982080728130365,0.004733764054935773,5.0,0.001
